objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J103722.935-272648.559',b'75061593455574112',159.345520833,-27.446825,0.043,0.043,2,0.0787237184855,750,12,302067712,36,b'',b'',,,56077.8405671,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.999,19.655,0.0,19.14,0.0,19.219,0.0,16777496,9.397
b'PSO J103812.433-274055.391',b'74781595517961828',159.551758333,-27.6820611111,0.125,0.125,4,0.665574744964,750,1,436285440,52,b'10 38 12.441',b'-27 40 55.26',0.001,0.001,56459.4101042,2,0,0,2,2,0,,,,,,,,16416,,,,,,,,16416,0.82,20.942,0.057,,,21.118,0.131,20536,0.999,21.121,0.137,20.546,0.197,20.412,0.051,16892216,,,,,,,,114720,9.397
b'PSO J103819.682-273604.822',b'74871595819958743',159.582008333,-27.6013388889,0.086,0.086,2,0.629506587637,750,1,268959744,32,b'',b'',,,55645.8313426,0,1,0,1,0,0,0.695,20.966,0.1,21.472,0.149,22.149,0.1,4120,,,,,,,,0,0.686,20.789,0.164,21.034,0.218,21.249,0.164,4120,,,,,,,,0,,,,,,,,0,9.399
b'PSO J103706.672-274209.360',b'74751592778047168',159.27775,-27.7025805556,0.015,0.017,46,0.852173810687,750,2,436527104,52,b'10 37 06.673',b'-27 42 09.36',0.001,0.001,56159.1100232,5,0,3,15,17,11,,,,,,,,114720,0.999,21.26,0.173,,,23.976,0.0,115000,1.0,20.457,0.018,20.739,0.037,20.821,0.046,115000,0.999,19.949,0.016,20.155,0.074,20.149,0.081,115000,1.0,19.645,0.064,19.721,0.11,19.873,0.188,115000,9.401
b'PSO J103656.833-273828.367',b'74831592368070839',159.236758333,-27.6412055556,0.011,0.008,64,0.600851963834,750,2,436527104,52,b'10 36 56.833',b'-27 38 28.37',0.001,0.001,55784.5668171,5,14,12,10,13,15,1.0,20.893,0.022,21.094,0.061,21.186,0.097,115000,1.0,19.682,0.016,19.81,0.026,19.727,0.039,115000,0.999,18.938,0.02,19.113,0.03,19.018,0.026,115000,1.0,18.626,0.015,18.79,0.025,18.675,0.019,115000,1.0,18.489,0.006,18.714,0.024,18.65,0.042,115000,9.401
b'PSO J103752.954-274423.459',b'74711594706462472',159.470591667,-27.73985,0.005,0.006,73,0.655974649504,750,1,503635968,60,b'10 37 52.955',b'-27 44 23.46',0.001,0.001,56128.3534838,5,16,13,14,16,14,1.0,15.293,0.003,15.347,0.003,15.29,0.003,115000,0.999,14.897,0.001,14.956,0.002,14.892,0.003,115000,0.999,14.762,0.004,14.804,0.004,14.748,0.002,115000,1.0,14.714,0.003,14.756,0.002,14.7,0.001,115000,0.999,14.688,0.008,14.701,0.006,14.666,0.004,115000,9.403
b'PSO J103748.054-272633.046',b'75061594502319290',159.4501875,-27.4425333333,0.026,0.032,25,0.120188591182,750,11,436527104,52,b'10 37 48.054',b'-27 26 33.05',0.001,0.001,56262.6574884,5,0,5,11,8,1,,,,,,,,114720,0.999,21.406,0.058,21.431,0.185,21.46,0.128,115000,0.999,20.823,0.026,20.764,0.115,20.723,0.073,115000,0.999,20.487,0.043,20.425,0.089,20.372,0.072,115000,0.997,19.882,0.194,,,19.826,0.194,115000,9.404
b'PSO J103710.264-274254.066',b'74741592927702280',159.292725,-27.7150027778,0.167,0.167,2,0.283649870459,750,2,302067712,36,b'',b'',,,56089.2558796,0,0,1,0,1,0,,,,,,,,0,0.622,20.48,0.077,,,20.774,0.077,4120,,,,,,,,0,1.0,20.346,0.166,20.234,0.231,19.943,0.166,280,,,,,,,,0,9.405
b'PSO J103710.509-274256.837',b'74741592938021457',159.2937875,-27.7157888889,0.162,0.162,2,0.232402998239,750,2,268959744,32,b'',b'',,,55561.0122454,0,1,0,1,0,0,0.789,21.927,0.213,,,21.116,0.213,16781336,,,,,,,,0,0.289,21.768,0.25,,,22.02,0.25,4120,,,,,,,,0,,,,,,,,0,9.406
b'PSO J103706.738-274210.936',b'74751592781566615',159.278075,-27.7030388889,0.113,0.113,3,0.576813843638,750,2,268959744,32,b'',b'',,,55245.3468981,0,0,1,1,1,0,,,,,,,,0,0.67,21.146,0.245,,,21.074,0.245,4120,0.822,19.828,0.174,,,19.182,0.174,16781328,0.501,20.455,0.183,,,20.312,0.183,4120,,,,,,,,0,9.407
b'PSO J103727.508-272629.694',b'75071593647060355',159.364570833,-27.4415805556,0.112,0.112,2,0.649933050992,750,12,310456320,37,b'',b'',,,55807.8653241,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.998,21.415,0.163,19.397,0.074,20.125,0.163,16777496,,,,,,,,0,0.996,19.331,0.153,17.931,0.112,18.405,0.153,16777496,9.409
b'PSO J103818.788-273744.834',b'74841595780245638',159.578033333,-27.6288777778,0.183,0.183,2,0.357993737197,750,1,436285440,52,b'10 38 18.788',b'-27 37 44.83',0.001,0.001,55955.5062268,3,1,0,0,0,1,0.999,21.599,0.182,,,21.167,0.182,115000,,,,,,,,114720,,,,,,,,114720,,,,,,,,16416,,,,19.113,0.12,,,16440,9.41
b'PSO J103741.236-274501.176',b'74691594217939946',159.421758333,-27.7503277778,0.045,0.06,14,0.0887403572805,750,1,168091648,20,b'10 37 41.236',b'-27 45 01.18',0.001,0.001,56064.2495255,9,7,2,4,1,0,0.999,21.709,0.082,21.478,0.248,22.261,0.423,115000,1.0,21.577,0.154,21.395,0.268,21.226,0.367,115000,0.999,21.079,0.039,21.337,0.089,21.437,0.138,115000,0.998,21.091,0.171,,,21.647,0.171,114992,,,,,,,,65568,9.411
b'PSO J103710.569-274258.096',b'74741592940601039',159.293991667,-27.7161,0.085,0.085,3,0.659276806432,750,2,310452224,37,b'',b'',,,55907.5505208,0,1,2,0,0,0,0.99,21.613,0.13,20.356,0.098,20.635,0.13,16777496,0.915,21.538,0.052,20.406,0.0,21.111,0.018,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.414
b'PSO J103819.675-273456.989',b'74901595819661177',159.581966667,-27.5824277778,0.072,0.272,17,0.876556949575,750,11,436527104,52,b'10 38 19.676',b'-27 34 56.99',0.001,0.001,56033.3976042,10,1,2,4,9,1,0.999,18.061,0.007,18.651,0.016,18.556,0.007,115000,0.999,21.59,0.194,21.839,0.317,21.574,0.184,115000,0.999,21.055,0.069,21.166,0.009,21.09,0.012,115000,1.0,20.863,0.04,20.768,0.088,20.816,0.079,115000,0.998,19.9,0.182,,,20.98,0.182,115000,9.414
b'PSO J103819.085-273355.784',b'74921595794911753',159.579479167,-27.5655222222,0.016,0.026,53,0.145024227113,750,11,436527104,52,b'10 38 19.086',b'-27 33 55.78',0.001,0.001,56052.3275,5,11,10,15,14,3,1.0,21.353,0.038,21.283,0.054,21.254,0.085,115000,1.0,20.818,0.041,21.064,0.062,21.056,0.166,115000,1.0,20.623,0.019,20.903,0.051,20.938,0.082,115000,0.999,20.433,0.059,20.5,0.091,20.462,0.066,115000,0.999,19.817,0.369,20.013,0.089,19.692,0.02,115000,9.414
b'PSO J103720.026-272702.871',b'75051593333919333',159.333391667,-27.4507972222,0.052,0.052,2,0.0537528535852,750,12,310456320,37,b'',b'',,,55987.766169,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.999,19.027,0.154,17.659,0.111,18.071,0.154,16777496,9.417
b'PSO J103819.664-273626.333',b'74871595819981526',159.581933333,-27.6073138889,0.159,0.159,2,0.162928936223,750,1,268959744,32,b'',b'',,,55625.1822106,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.653,19.432,0.182,,,20.042,0.182,4112,,,,,,,,0,0.62,19.696,0.322,,,19.954,0.322,4120,9.418
b'PSO J103801.591-272754.857',b'75041595066331967',159.506575,-27.4652416667,0.034,0.036,17,0.235421437058,750,11,436527104,52,b'10 38 01.588',b'-27 27 54.87',0.001,0.001,55921.5397685,3,0,0,3,11,3,,,,,,,,16416,,,,,,,,16416,0.998,20.783,0.073,,,21.209,0.121,115000,1.0,20.2,0.026,20.372,0.019,20.31,0.041,115000,0.999,19.676,0.075,19.627,0.188,19.59,0.291,115000,9.423
b'PSO J103734.655-272614.675',b'75071593942655458',159.394354167,-27.4374083333,0.128,0.128,2,0.605302033578,750,12,310456320,37,b'',b'',,,55955.5246296,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.171,21.57,0.078,20.683,0.095,20.802,0.171,16777752,,,,,,,,0,,,,,,,,0,9.423
b'PSO J103727.136-272630.028',b'75071593633220281',159.363020833,-27.4416666667,0.015,0.015,2,0.803897055615,750,12,302067712,36,b'',b'',,,56280.9830324,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.999,20.718,0.175,18.883,0.098,19.675,0.175,16777496,,,,,,,,0,9.423
b'PSO J103733.975-272615.280',b'75071593916935192',159.391566667,-27.4375777778,0.156,0.156,2,0.814605959518,750,12,277348352,33,b'',b'',,,55466.0242593,0,1,0,0,0,1,0.742,21.43,0.215,,,20.778,0.215,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.778,19.674,0.227,,,18.9,0.227,16781336,9.423
b'PSO J103811.786-274110.657',b'74771595491126733',159.549041667,-27.6863083333,0.003,0.006,77,0.257497879916,750,1,503635968,60,b'10 38 11.786',b'-27 41 10.66',0.001,0.001,56014.7237037,5,15,14,11,20,17,1.0,19.092,0.005,19.214,0.008,19.123,0.008,115000,1.0,17.818,0.005,17.913,0.009,17.824,0.009,115000,0.999,16.671,0.005,16.728,0.008,16.668,0.001,115000,1.0,16.148,0.003,16.216,0.004,16.148,0.004,115000,1.0,15.889,0.003,15.939,0.004,15.878,0.006,115000,9.425
b'PSO J103655.576-273728.786',b'74851592316350687',159.231516667,-27.6246611111,0.01,0.008,69,0.882379956434,750,2,436527104,52,b'10 36 55.577',b'-27 37 28.79',0.001,0.001,55928.9859954,5,12,14,14,15,14,1.0,20.783,0.024,20.979,0.07,21.108,0.082,115000,1.0,19.677,0.025,19.799,0.046,19.715,0.05,115000,0.999,18.995,0.008,19.167,0.028,19.053,0.024,115000,1.0,18.675,0.012,18.806,0.031,18.732,0.029,115000,1.0,18.552,0.031,18.798,0.042,18.726,0.043,115000,9.426
b'PSO J103724.551-274438.609',b'74701593524327425',159.352258333,-27.7440361111,0.015,0.014,57,0.905845357949,750,2,436527104,52,b'10 37 24.552',b'-27 44 38.61',0.001,0.001,56170.1018518,5,12,8,15,10,12,1.0,21.546,0.046,21.457,0.075,21.47,0.104,115000,1.0,20.413,0.052,20.373,0.047,20.25,0.066,115000,1.0,19.884,0.018,20.051,0.032,19.945,0.039,115000,1.0,19.586,0.027,19.738,0.042,19.713,0.072,115000,0.999,19.298,0.072,19.551,0.092,19.333,0.089,115000,9.426
b'PSO J103717.619-274400.452',b'74721593234600175',159.3234125,-27.7334583333,0.194,0.194,2,0.451749458398,750,2,268959744,32,b'',b'',,,56409.3135532,0,0,1,0,0,1,,,,,,,,0,0.771,22.529,0.372,,,22.882,0.372,4120,,,,,,,,0,,,,,,,,0,0.573,19.834,0.227,,,20.542,0.227,4120,9.427
b'PSO J103700.797-273048.965',b'74981592533043965',159.253279167,-27.5135972222,0.037,0.043,13,0.721749450752,750,12,436527104,52,b'10 37 00.795',b'-27 30 48.99',0.001,0.001,55995.570625,3,0,0,3,8,2,,,,,,,,16416,,,,,,,,16416,0.999,21.246,0.035,,,22.628,0.114,115000,0.999,20.424,0.045,20.757,0.062,21.392,0.159,115000,0.999,19.916,0.003,19.802,0.127,19.637,0.071,115000,9.427
b'PSO J103755.623-274409.656',b'74711594817507157',159.481725,-27.7360166667,0.1,0.1,4,0.673369747282,750,1,436281344,52,b'10 37 55.648',b'-27 44 09.79',0.001,0.001,56322.7806018,2,0,1,1,2,0,,,,,,,,16416,0.701,22.016,0.253,,,22.246,0.253,20536,0.999,21.429,0.191,,,21.59,0.191,115000,0.999,20.641,0.101,,,20.715,0.321,115000,,,,,,,,16416,9.428
b'PSO J103809.989-272936.682',b'75001595415658010',159.541566667,-27.4935277778,0.05,0.05,2,0.305964345397,750,11,1375809536,164,b'10 38 09.944',b'-27 29 36.38',0.001,0.001,55955.5273264,1,0,0,2,0,0,,,,,,,,16416,,,,,,,,16416,0.232,20.447,0.207,20.636,0.138,20.321,0.101,115256,,,,,,,,16416,,,,,,,,16416,9.429
b'PSO J103728.695-272624.962',b'75071593694981984',159.369525,-27.4402666667,0.017,0.013,58,0.901948651208,750,12,436527104,52,b'10 37 28.695',b'-27 26 24.96',0.001,0.001,56007.8236458,5,12,12,14,15,5,0.999,20.659,0.018,20.902,0.035,20.986,0.08,115000,1.0,20.305,0.027,20.438,0.069,20.412,0.069,115000,0.999,20.133,0.045,20.363,0.043,20.34,0.055,115000,0.999,20.054,0.047,19.92,0.166,20.005,0.161,115000,0.999,19.492,0.057,18.247,0.19,18.582,0.19,16892216,9.429
b'PSO J103758.893-272731.325',b'75041594953979865',159.4953375,-27.4587055556,0.174,0.174,3,0.316039026078,750,11,310456320,37,b'',b'',,,55602.4669907,0,3,0,0,0,0,0.852,21.737,0.174,21.105,0.159,21.234,0.174,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.43
b'PSO J103655.044-273646.696',b'74861592294064721',159.229354167,-27.6129722222,0.167,0.167,2,0.186755218717,750,2,268959744,32,b'',b'',,,55602.3840972,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.783,20.765,0.2,,,20.497,0.2,4120,0.524,20.182,0.301,,,20.833,0.301,4120,9.43
b'PSO J103819.685-273633.532',b'74861595820919105',159.581966667,-27.6093277778,0.01,0.018,50,0.101942160262,750,1,436527104,52,b'10 38 19.685',b'-27 36 33.53',0.001,0.001,56165.4723727,10,6,10,9,15,10,0.999,21.713,0.06,21.493,0.14,21.817,0.24,115000,1.0,20.514,0.042,20.615,0.043,20.563,0.057,115000,1.0,19.541,0.034,19.688,0.062,19.585,0.033,115000,1.0,19.087,0.01,19.193,0.038,19.095,0.029,115000,0.999,18.819,0.022,18.986,0.063,18.883,0.025,115000,9.431
b'PSO J103801.453-274325.278',b'74731595060941639',159.5060125,-27.7236944444,0.195,0.195,3,0.0582682500205,750,1,302067712,36,b'',b'',,,56027.3251852,0,2,0,0,1,0,0.951,21.44,0.194,21.106,0.199,21.836,0.194,280,,,,,,,,0,,,,,,,,0,0.616,20.586,0.239,,,21.225,0.239,4120,,,,,,,,0,9.433
b'PSO J103708.840-272838.193',b'75021592868127447',159.286833333,-27.477275,0.117,0.117,2,0.108598286387,750,12,268959744,32,b'',b'',,,57022.6556944,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.771,20.048,0.0,,,19.639,0.0,4120,,,,,,,,0,9.434
b'PSO J103812.578-274056.535',b'74781595523551344',159.552370833,-27.6823861111,0.078,0.078,8,0.0180070940573,750,1,436363264,52,b'10 38 12.579',b'-27 40 56.54',0.001,0.001,55986.3897107,4,1,1,4,2,0,0.999,21.545,0.178,20.957,0.23,20.867,0.178,16892216,1.0,21.858,0.195,21.76,0.26,21.422,0.195,115000,0.998,21.498,0.141,21.691,0.263,21.488,0.141,115000,0.999,20.878,0.045,20.855,0.1,20.843,0.15,115000,,,,,,,,16416,9.435
b'PSO J103813.004-274048.331',b'74781595543624130',159.554133333,-27.6801027778,0.022,0.022,2,0.80014252644,750,1,302067712,36,b'',b'',,,56268.7584375,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.998,18.861,0.188,18.607,0.262,18.492,0.188,536,9.438
b'PSO J103818.570-273759.820',b'74841595772760142',159.577379167,-27.6332833333,0.155,0.155,3,0.0732124727901,750,1,268959744,32,b'',b'',,,56287.2948032,0,0,2,1,0,0,,,,,,,,0,0.668,21.249,0.057,21.49,0.303,21.107,0.181,4120,0.773,19.938,0.245,,,20.437,0.245,4112,,,,,,,,0,,,,,,,,0,9.438
b'PSO J103659.850-274009.073',b'74791592493897284',159.249325,-27.6691694444,0.176,0.176,2,0.510756391576,750,2,302067712,36,b'',b'',,,55602.4669907,0,1,0,0,0,1,0.979,21.823,0.176,20.942,0.155,20.888,0.176,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.785,19.636,0.229,,,20.068,0.229,4120,9.44
b'PSO J103736.330-274505.359',b'74691594014128517',159.401333333,-27.7514694444,0.036,0.052,25,0.595335592139,750,2,436527104,52,b'10 37 36.330',b'-27 45 05.36',0.001,0.001,56121.966875,10,3,5,10,7,0,0.999,22.036,0.174,21.926,0.245,21.74,0.174,115000,1.0,21.285,0.123,21.294,0.177,21.36,0.146,115000,0.999,21.024,0.121,21.147,0.121,21.201,0.186,115000,0.999,20.586,0.083,20.34,0.322,20.323,0.144,115000,,,,,,,,114720,9.442
b'PSO J103759.102-272732.140',b'75041594964049541',159.496204167,-27.4589277778,0.131,0.131,2,0.730465850542,750,11,302067712,36,b'',b'',,,56358.4160185,0,0,1,0,1,0,,,,,,,,0,0.849,21.334,0.13,20.238,0.099,20.596,0.13,16777752,,,,,,,,0,0.365,19.931,0.279,,,20.28,0.279,4120,,,,,,,,0,9.442
b'PSO J103712.255-272800.860',b'75041593010660032',159.301020833,-27.4669055556,0.174,0.174,2,0.805034578596,750,12,444674048,53,b'10 37 12.274',b'-27 28 00.08',0.001,0.001,56005.4020139,2,1,0,1,0,0,0.999,21.713,0.173,20.98,0.184,21.215,0.173,16793912,,,,,,,,16416,0.807,21.569,0.205,20.937,0.189,20.987,0.205,16896056,,,,,,,,16416,,,,,,,,114720,9.442
b'PSO J103707.155-272858.738',b'75021592797740677',159.279770833,-27.4829777778,0.033,0.043,16,0.258649273085,750,12,436527104,52,b'10 37 07.154',b'-27 28 58.81',0.001,0.001,56218.7641204,3,0,0,8,6,2,,,,,,,,16416,,,,,,,,16416,1.0,20.889,0.077,20.746,0.268,20.856,0.186,115000,0.999,20.369,0.062,20.605,0.107,20.8,0.112,115000,0.999,19.468,0.475,17.726,0.0,18.532,0.0,115000,9.444
b'PSO J103808.855-274200.740',b'74761595368870019',159.536845833,-27.7002111111,0.011,0.011,81,0.917031697852,750,1,436527104,52,b'10 38 08.856',b'-27 42 00.74',0.001,0.001,56129.7477778,5,16,14,16,18,17,1.0,20.192,0.02,20.337,0.026,20.233,0.038,115000,1.0,19.38,0.01,19.488,0.016,19.362,0.015,115000,0.999,19.084,0.01,19.195,0.02,19.117,0.023,115000,1.0,18.932,0.013,19.063,0.035,18.934,0.027,115000,1.0,18.792,0.027,18.868,0.077,18.769,0.079,115000,9.449
b'PSO J103701.577-274049.024',b'74781592565713956',159.256520833,-27.6802638889,0.183,0.183,2,0.634300855579,750,2,302067712,36,b'',b'',,,55676.2618056,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.998,20.136,0.182,19.913,0.279,19.803,0.182,272,0.644,18.89,0.246,,,18.971,0.246,4120,9.452
b'PSO J103748.673-272632.274',b'75061594527799440',159.452804167,-27.4422972222,0.168,0.168,2,0.00269590039057,750,11,268959744,32,b'',b'',,,56358.4471412,0,2,0,0,0,0,0.74,21.963,0.08,21.75,0.071,21.856,0.115,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.454
b'PSO J103707.385-272854.534',b'75021592807502080',159.280725,-27.4818416667,0.084,0.084,4,0.219919978846,750,12,436363264,52,b'10 37 07.386',b'-27 28 54.53',0.001,0.001,56603.0024074,4,0,0,4,0,0,,,,,,,,114720,,,,,,,,114720,0.999,21.256,0.129,21.305,0.064,21.233,0.056,115000,,,,,,,,114720,,,,,,,,16416,9.457
b'PSO J103811.467-272958.667',b'75001595478580797',159.547720833,-27.4996361111,0.055,0.055,2,0.699460258428,750,11,302067712,36,b'',b'',,,55235.5126968,0,2,0,0,0,0,0.999,20.946,0.077,20.712,0.103,20.573,0.077,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.458
b'PSO J103800.650-274334.208',b'74721595027978893',159.502708333,-27.7261694444,0.2,0.2,2,0.845025139716,750,1,268959744,32,b'',b'',,,56316.5695139,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.764,21.9,0.289,,,21.186,0.289,4120,0.42,21.313,0.275,,,,,4120,,,,,,,,0,9.459
b'PSO J103748.052-274448.306',b'74701594501354304',159.450141667,-27.7467555556,0.051,0.059,18,0.576228015661,750,1,436527104,52,b'10 37 48.052',b'-27 44 48.31',0.001,0.001,56323.731412,5,0,4,9,5,0,,,,,,,,114720,1.0,21.732,0.12,21.818,0.04,21.793,0.127,115000,1.0,21.257,0.039,21.384,0.11,21.51,0.132,115000,0.999,20.674,0.113,20.66,0.075,20.576,0.232,115000,,,,,,,,114720,9.459
b'PSO J103757.067-274402.212',b'74711594878769415',159.4877375,-27.73395,0.036,0.036,3,0.207780104324,750,1,310452224,37,b'',b'',,,56272.2483565,0,1,2,0,0,0,0.98,21.412,0.151,21.416,0.246,21.04,0.151,280,0.5,19.376,0.0,19.233,0.155,19.112,0.088,16777752,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.46
b'PSO J103728.440-274454.695',b'74701593684972332',159.368466667,-27.74845,0.104,0.104,3,0.160312573575,750,2,436281344,52,b'10 37 28.464',b'-27 44 54.40',0.001,0.001,55924.9629398,2,0,0,1,2,0,,,,,,,,16416,,,,,,,,16416,0.999,21.575,0.176,,,22.007,0.176,115000,0.998,20.571,0.317,21.025,0.166,20.888,0.149,115000,,,,,,,,16416,9.464
b'PSO J103805.210-274249.251',b'74741595217923827',159.521641667,-27.713675,0.037,0.039,27,0.420548564215,750,1,444915712,53,b'10 38 05.210',b'-27 42 49.25',0.001,0.001,56161.4434838,5,0,0,12,12,3,,,,,,,,114720,,,,,,,,114720,1.0,20.823,0.057,20.292,0.059,20.278,0.057,16892216,1.0,20.296,0.05,20.116,0.071,19.962,0.084,16892216,0.999,19.76,0.071,20.077,0.078,20.495,0.219,115000,9.464
b'PSO J103733.318-272613.500',b'75071593887785713',159.388825,-27.4370833333,0.079,0.079,2,0.829100994234,750,12,268959744,32,b'',b'',,,55276.4046412,0,2,0,0,0,0,0.549,20.175,0.042,20.221,0.005,20.058,0.006,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,9.466
b'PSO J103818.096-273828.156',b'74831595754680862',159.5754,-27.6411555556,0.215,0.215,2,0.703596939057,750,1,268959744,32,b'',b'',,,56297.2852778,0,1,0,1,0,0,0.727,22.399,0.347,,,,,4112,,,,,,,,0,0.669,21.497,0.273,,,22.321,0.273,4120,,,,,,,,0,,,,,,,,0,9.466
b'PSO J103811.877-274113.125',b'74771595494716010',159.549491667,-27.6869805556,0.098,0.098,2,0.540991623458,750,1,268959744,32,b'',b'',,,56752.3460301,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.733,20.703,0.251,20.397,0.087,20.64,0.193,4120,,,,,,,,0,,,,,,,,0,9.468
b'PSO J103658.760-273134.086',b'74961592448268920',159.244791667,-27.526125,0.086,0.086,3,0.238107558562,750,12,302063616,36,b'',b'',,,56037.7628009,0,0,0,2,1,0,,,,,,,,0,,,,,,,,0,0.999,21.113,0.246,20.663,0.16,20.624,0.114,1048,1.0,20.821,0.171,20.83,0.258,20.949,0.171,280,,,,,,,,0,9.47
b'PSO J103713.592-272746.267',b'75041593065764819',159.306658333,-27.4627888889,0.117,0.133,15,0.685776164463,750,12,436527104,52,b'10 37 13.593',b'-27 27 46.27',0.001,0.001,56186.6661343,4,5,4,5,1,0,1.0,21.621,0.075,20.931,0.294,20.857,0.101,16892216,0.999,21.45,0.016,,,21.235,0.068,115000,1.0,21.344,0.059,21.251,0.179,21.131,0.172,115000,0.999,20.315,0.174,18.929,0.124,19.397,0.174,16892216,,,,,,,,16416,9.473
b'PSO J103809.619-272926.736',b'75011595399971358',159.539970833,-27.4907138889,0.235,0.327,9,0.0487613818131,750,11,436527104,52,b'10 38 09.619',b'-27 29 26.74',0.001,0.001,55799.7101736,5,0,1,5,3,0,,,,,,,,114720,0.999,20.984,0.196,20.2,0.225,20.148,0.196,16892216,0.998,21.391,0.081,21.175,0.108,21.346,0.297,16892216,1.0,20.98,0.012,21.493,0.108,21.232,0.081,115000,,,,,,,,114720,9.473
b'PSO J103659.223-273120.991',b'74971592467533305',159.246725,-27.5224888889,0.168,0.168,2,0.0993549163447,750,12,436285440,52,b'10 36 59.200',b'-27 31 21.19',0.001,0.001,55237.441956,3,0,0,1,1,0,,,,,,,,16416,,,,,,,,16416,0.791,22.033,0.302,,,23.058,0.302,118840,0.673,20.766,0.167,,,22.072,0.167,115256,,,,,,,,114720,9.474
b'PSO J103809.629-272926.857',b'75011595403041217',159.5400875,-27.4908083333,0.066,0.066,7,0.79086144249,750,11,302145536,36,b'',b'',,,56153.9805324,0,0,1,3,3,0,,,,,,,,0,0.997,21.452,0.171,20.676,0.197,20.718,0.171,16777496,0.998,21.281,0.276,21.25,0.182,21.109,0.108,280,0.999,21.034,0.054,21.209,0.181,20.867,0.217,280,,,,,,,,0,9.474
b'PSO J103809.269-272921.360',b'75011595385653168',159.538566667,-27.4892694444,0.098,0.098,3,0.666253982732,750,11,310452224,37,b'',b'',,,55733.6634259,0,0,1,0,2,0,,,,,,,,0,1.0,21.315,0.182,20.805,0.229,20.73,0.182,16777496,,,,,,,,0,0.998,20.851,0.146,20.3,0.195,20.302,0.146,16777496,,,,,,,,0,9.474
b'PSO J103730.013-272618.676',b'75071593751094008',159.375066667,-27.4385416667,0.089,0.113,7,0.700323317852,750,12,444915712,53,b'10 37 30.014',b'-27 26 18.68',0.001,0.001,56293.2442361,4,0,1,5,1,0,,,,,,,,114720,0.999,21.715,0.181,20.957,0.205,21.05,0.181,16892216,0.999,21.334,0.079,20.753,0.238,20.949,0.382,16892216,1.0,20.751,0.161,20.306,0.187,20.299,0.161,16892216,,,,,,,,16416,9.476
b'PSO J103654.571-273558.707',b'74881592274440748',159.227341667,-27.5996388889,0.003,0.004,68,0.53586920587,750,12,503635968,60,b'10 36 54.571',b'-27 35 58.71',0.001,0.001,55993.8919792,10,10,14,16,14,14,1.0,17.431,0.004,17.515,0.005,17.442,0.004,115000,1.0,16.205,0.003,16.281,0.005,16.209,0.005,115000,0.999,15.147,0.004,15.217,0.005,15.149,0.006,115000,1.0,14.667,0.002,14.714,0.004,14.653,0.002,115000,0.999,14.417,0.003,14.467,0.003,14.408,0.002,115000,9.476
b'PSO J103757.683-274358.917',b'74721594903840689',159.49035,-27.7330333333,0.221,0.221,2,0.634933926756,750,1,268959744,32,b'',b'',,,55933.6146181,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.616,21.319,0.342,,,22.86,0.342,4120,0.633,20.132,0.289,,,19.748,0.289,4120,9.476
