objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J023614.642+150743.044',b'126150390610074866',39.0610416667,15.1285833333,0.007,0.006,54,0.183950393632,1600,79,444915712,53,b'02 36 14.643',b'+15 07 43.04',0.001,0.001,56074.5252199,5,7,7,16,14,10,1.0,20.871,0.031,20.454,0.121,20.447,0.079,16892216,1.0,19.79,0.053,19.346,0.025,19.441,0.041,16892216,0.999,19.245,0.019,18.693,0.02,18.791,0.012,16892216,0.999,19.014,0.025,18.561,0.021,18.579,0.021,16892216,0.999,18.724,0.031,18.056,0.068,18.255,0.024,16892216,11.056
b'PSO J023600.574+150241.227',b'126050390023584331',39.0023916667,15.0447861111,0.156,0.156,2,0.135079917624,1600,79,268959744,32,b'',b'',,,55811.6315278,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.653,21.263,0.089,,,21.337,0.023,4112,,,,,,,,0,11.063
b'PSO J023724.193+150437.415',b'126090393507972954',39.3508333333,15.0770222222,0.02,0.02,2,0.878649167603,1600,78,302067712,36,b'',b'',,,55955.4099421,0,1,0,0,1,0,0.999,21.632,0.178,21.21,0.23,20.969,0.178,16777496,,,,,,,,0,,,,,,,,0,0.998,17.968,0.014,18.539,0.032,18.474,0.014,24,,,,,,,,0,11.064
b'PSO J023727.584+150245.719',b'126050393649295733',39.3649541667,15.0459916667,0.143,0.143,2,0.194968749019,1600,78,436285440,52,b'02 37 27.588',b'+15 02 45.86',0.001,0.001,56613.9463542,3,0,0,0,2,0,,,,,,,,16416,,,,,,,,16416,,,,,,,,114720,0.999,21.563,0.197,,,21.878,0.197,115000,,,,,,,,114720,11.064
b'PSO J023603.800+150430.902',b'126090390158120880',39.015875,15.075225,0.112,0.112,3,0.596276746687,1600,79,436281344,52,b'02 36 03.802',b'+15 04 30.88',0.001,0.001,56002.3037037,3,0,0,3,0,0,,,,,,,,16416,,,,,,,,114720,0.999,21.848,0.123,22.369,0.075,22.65,0.141,115000,,,,,,,,114720,,,,,,,,16416,11.065
b'PSO J023656.609+150954.117',b'126190392359208445',39.235875,15.1650333333,0.147,0.147,2,0.943734276987,1600,79,268959744,32,b'',b'',,,55532.8278357,0,0,1,0,0,1,,,,,,,,0,0.656,21.617,0.23,,,21.57,0.23,4120,,,,,,,,0,,,,,,,,0,0.778,19.648,0.191,,,19.313,0.191,4120,11.066
b'PSO J023710.054+150822.847',b'126160392918538174',39.2918958333,15.1396805556,0.145,0.145,2,0.879228089824,1600,78,268959744,32,b'',b'',,,55780.0959375,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.702,22.05,0.235,,,24.179,0.235,4112,0.478,20.66,0.184,,,20.931,0.184,4120,,,,,,,,0,11.067
b'PSO J023609.529+150631.237',b'126130390396320855',39.0397375,15.10865,0.065,0.065,6,0.392481893667,1600,79,436363264,52,b'02 36 09.537',b'+15 06 31.28',0.001,0.001,56117.1050926,2,0,0,6,0,0,,,,,,,,16416,,,,,,,,16416,0.999,21.654,0.021,21.492,0.076,21.463,0.119,115000,,,,,,,,114720,,,,,,,,16416,11.069
b'PSO J023559.643+150156.108',b'126030389987749328',38.9985458333,15.0322305556,0.021,0.021,2,0.617358223179,1600,79,268513280,32,b'',b'',,,56523.5659491,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.818,21.386,0.215,19.225,0.035,21.525,0.215,4120,,,,,,,,0,11.069
b'PSO J023614.495+145048.667',b'125810390604126737',39.0604208333,14.8468277778,0.121,0.121,2,0.983510008066,1600,79,302067712,36,b'',b'',,,55530.2783449,0,0,1,1,0,0,,,,,,,,0,0.77,21.793,0.213,21.526,0.225,21.453,0.213,4120,0.998,20.726,0.12,18.772,0.056,19.244,0.12,16777496,,,,,,,,0,,,,,,,,0,11.069
b'PSO J023728.019+150227.165',b'126040393667299579',39.3667833333,15.0408361111,0.004,0.002,53,0.000335937366202,1600,78,436527104,52,b'02 37 28.020',b'+15 02 27.17',0.001,0.001,56098.9613426,5,10,6,14,13,10,1.0,19.737,0.022,19.758,0.032,19.693,0.037,115000,0.999,19.003,0.01,19.106,0.018,18.991,0.012,115000,0.999,18.66,0.007,18.723,0.011,18.643,0.01,115000,0.999,18.496,0.008,18.601,0.027,18.504,0.019,115000,1.0,18.39,0.02,18.435,0.04,18.312,0.024,115000,11.072
b'PSO J023729.237+145716.732',b'125940393718636200',39.3718416667,14.9546055556,0.133,0.133,2,0.742579577251,1600,78,436285440,52,b'02 37 29.228',b'+14 57 16.51',0.001,0.001,55672.3288194,3,0,1,1,0,0,,,,,,,,16416,0.999,22.285,0.195,21.587,0.242,21.646,0.195,16892216,0.999,21.949,0.182,21.58,0.263,21.617,0.182,114992,,,,,,,,114720,,,,,,,,16416,11.073
b'PSO J023646.782+151018.704',b'126200391948966787',39.1949666667,15.1718333333,0.131,0.131,2,0.31595468178,1600,79,302067712,36,b'',b'',,,55788.7573148,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.881,22.003,0.23,20.645,0.156,21.581,0.23,272,,,,,,,,0,0.999,20.126,0.159,18.822,0.133,19.509,0.159,16777496,11.075
b'PSO J023705.328+150904.709',b'126180392721991966',39.2722416667,15.1512805556,0.029,0.029,24,0.655521489359,1600,78,436527104,52,b'02 37 05.323',b'+15 09 04.67',0.001,0.001,56354.4050347,3,0,0,11,8,5,,,,,,,,16416,,,,,,,,16416,0.999,21.463,0.051,21.549,0.157,21.625,0.081,115000,0.999,20.756,0.044,20.81,0.101,20.827,0.121,115000,0.999,20.257,0.102,19.886,0.19,20.068,0.184,115000,11.077
b'PSO J023729.904+145957.213',b'125990393746019482',39.3746208333,14.9991861111,0.093,0.093,3,0.292360249248,1600,78,436281344,52,b'02 37 29.904',b'+14 59 57.33',0.001,0.001,56774.0037616,4,0,0,2,1,0,,,,,,,,16416,,,,,,,,114720,0.998,21.778,0.123,21.47,0.04,21.426,0.054,115000,0.998,21.262,0.149,21.125,0.221,20.843,0.149,16892216,,,,,,,,114720,11.077
b'PSO J023704.910+150907.811',b'126180392704022911',39.2704625,15.1521694444,0.111,0.111,3,0.358359056859,1600,78,268959744,32,b'',b'',,,55482.3472106,0,1,1,1,0,0,0.39,21.561,0.298,22.049,0.252,22.09,0.298,4120,0.408,21.117,0.195,21.471,0.172,21.101,0.195,4120,0.644,21.254,0.149,21.608,0.168,21.174,0.149,4112,,,,,,,,0,,,,,,,,0,11.077
b'PSO J023558.517+150026.702',b'126000389938869394',38.993825,15.0074166667,0.169,0.169,2,0.995587262321,1600,79,268959744,32,b'',b'',,,55897.255081,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.767,21.723,0.353,,,22.854,0.876,4120,,,,,,,,0,,,,,,,,0,11.079
b'PSO J023730.004+145914.852',b'125980393750015451',39.3750333333,14.9874166667,0.021,0.021,2,0.330219973186,1600,78,302067712,36,b'',b'',,,56523.5659491,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.905,18.442,0.014,,,18.63,0.014,280,0.742,20.789,0.276,,,21.399,0.276,4120,11.08
b'PSO J023634.292+144825.670',b'125760391429118984',39.1428875,14.8071305556,0.166,0.166,2,0.858133584129,1600,79,268959744,32,b'',b'',,,56233.3339699,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.849,21.67,0.312,,,21.949,0.099,4120,,,,,,,,0,,,,,,,,0,11.084
b'PSO J023559.342+150141.251',b'126030389973734448',38.9972583333,15.028125,0.182,0.182,2,0.813877601003,1600,79,268959744,32,b'',b'',,,55897.2609144,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.044,21.989,0.234,,,23.132,0.334,4120,,,,,,,,0,,,,,,,,0,11.085
b'PSO J023722.630+150517.517',b'126100393442896380',39.34435,15.0881444444,0.028,0.018,65,0.396488888558,1600,78,436527104,52,b'02 37 22.630',b'+15 05 17.52',0.001,0.001,56159.155081,5,3,8,22,16,16,0.999,21.683,0.011,21.613,0.276,21.564,0.344,115000,0.999,20.372,0.022,20.498,0.03,20.42,0.033,115000,0.999,19.069,0.006,19.177,0.01,19.08,0.01,115000,0.999,18.469,0.007,18.565,0.008,18.475,0.008,115000,0.999,18.157,0.008,18.242,0.02,18.149,0.016,115000,11.086
b'PSO J023645.911+144810.574',b'125760391912413982',39.1913,14.8029361111,0.174,0.174,2,0.826708680789,1600,79,268959744,32,b'',b'',,,56652.3074769,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.613,21.245,0.021,,,22.505,0.247,4120,,,,,,,,0,11.086
b'PSO J023645.902+151020.007',b'126200391913686920',39.1912958333,15.1721972222,0.167,0.167,2,0.653239347649,1600,79,302067712,36,b'',b'',,,56589.5577315,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.996,21.215,0.166,20.267,0.187,20.574,0.166,16777496,0.654,20.273,0.239,,,21.296,0.239,4120,11.086
b'PSO J023558.777+145731.710',b'125950389949570966',38.9949083333,14.9588083333,0.167,0.167,2,0.226718103724,1600,79,268959744,32,b'',b'',,,55875.7206482,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.826,21.378,0.224,,,21.409,0.224,4120,0.58,20.654,0.25,,,21.122,0.25,4112,,,,,,,,0,11.088
b'PSO J023636.496+144819.115',b'125760391520056668',39.1520708333,14.8053111111,0.143,0.143,2,0.181523577479,1600,79,268959744,32,b'',b'',,,55897.2865741,0,0,2,0,0,0,,,,,,,,0,0.698,21.605,0.291,,,23.268,0.36,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.09
b'PSO J023718.453+150637.679',b'126130393268593105',39.3269208333,15.1104333333,0.099,0.099,3,0.783070997133,1600,78,436281344,52,b'02 37 18.442',b'+15 06 37.64',0.001,0.001,55750.4908102,3,0,0,2,1,0,,,,,,,,16416,,,,,,,,16416,0.998,21.825,0.074,21.462,0.053,21.461,0.042,114992,0.999,21.575,0.196,,,21.517,0.196,115000,,,,,,,,114720,11.093
b'PSO J023632.989+151001.118',b'126200391373791066',39.1374916667,15.16695,0.035,0.035,3,0.0899250377807,1600,79,310456320,37,b'',b'',,,55508.3036806,0,2,1,0,0,0,0.874,19.346,0.031,,,18.549,0.031,16777496,0.53,19.526,0.055,,,19.325,0.055,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.093
b'PSO J023616.952+150812.213',b'126160390705724704',39.0706708333,15.1367027778,0.115,0.115,2,0.659836006965,1600,79,310456320,37,b'',b'',,,56684.8904861,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.999,20.991,0.152,19.716,0.125,20.083,0.152,16777496,0.997,21.147,0.174,20.194,0.18,20.544,0.174,16777496,,,,,,,,0,11.094
b'PSO J023600.928+150302.481',b'126060390040391240',39.0039041667,15.0506638889,0.172,0.172,2,0.580783428234,1600,79,302067712,36,b'',b'',,,56544.6171991,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.99,20.521,0.171,20.014,0.195,20.021,0.171,16777496,,,,,,,,0,11.095
b'PSO J023728.644+145630.763',b'125930393693080715',39.3693708333,14.9418361111,0.013,0.013,2,0.205313472268,1600,78,310456320,37,b'',b'',,,56972.480625,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.508,17.673,0.246,,,16.583,0.025,16777752,,,,,,,,0,,,,,,,,0,11.097
b'PSO J023608.914+150623.460',b'126120390372088281',39.0371833333,15.1064944444,0.027,0.026,29,0.419589539449,1600,79,436527104,52,b'02 36 08.917',b'+15 06 23.50',0.001,0.001,56076.7108449,4,0,4,15,9,1,,,,,,,,16416,0.938,21.742,0.175,21.196,0.211,21.129,0.175,16892216,0.999,21.237,0.059,21.345,0.057,21.325,0.041,115000,0.999,20.976,0.092,20.839,0.16,21.021,0.178,115000,0.998,20.423,0.164,20.637,0.308,20.409,0.164,115000,11.098
b'PSO J023558.322+150011.921',b'126000389929744567',38.9930125,15.0033111111,0.143,0.143,2,0.419027566369,1600,79,268959744,32,b'',b'',,,55568.3440625,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.619,19.942,0.134,,,20.924,0.015,4120,11.102
b'PSO J023600.882+150301.859',b'126060390036891221',39.0037125,15.0504888889,0.072,0.087,9,0.709319326756,1600,79,444915712,53,b'02 36 00.902',b'+15 03 02.01',0.001,0.001,56262.6059144,3,0,0,3,6,0,,,,,,,,16416,,,,,,,,16416,0.998,21.673,0.029,21.388,0.098,21.336,0.175,16892216,0.999,21.042,0.084,20.482,0.129,20.404,0.131,16892216,,,,,,,,114720,11.102
b'PSO J023602.405+150355.630',b'126070390100169063',39.0100416667,15.0654166667,0.004,0.007,68,0.0513073215739,1600,79,503635968,60,b'02 36 02.406',b'+15 03 55.63',0.001,0.001,56064.3526273,5,14,10,22,11,11,0.999,18.193,0.003,18.284,0.009,18.212,0.011,115000,1.0,16.917,0.002,16.979,0.006,16.923,0.005,115000,1.0,15.91,0.003,15.97,0.003,15.91,0.003,115000,0.999,15.444,0.003,15.511,0.004,15.448,0.002,115000,0.999,15.206,0.003,15.241,0.004,15.209,0.003,115000,11.103
b'PSO J023619.561+150838.669',b'126170390814683365',39.0815416667,15.14405,0.132,0.132,2,0.297405002916,1600,79,436285440,52,b'02 36 19.551',b'+15 08 38.68',0.001,0.001,56366.9001389,3,0,0,2,0,0,,,,,,,,16416,,,,,,,,16416,0.999,21.359,0.052,21.146,0.043,21.111,0.049,115000,,,,,,,,114720,,,,,,,,114720,11.104
b'PSO J023710.778+150818.266',b'126160392949426570',39.2949791667,15.1383861111,0.018,0.018,41,0.115499807629,1600,78,436527104,52,b'02 37 10.779',b'+15 08 18.27',0.001,0.001,56211.6776852,5,1,6,14,10,10,0.998,22.445,0.201,,,22.345,0.201,115000,1.0,21.824,0.016,21.722,0.079,21.651,0.078,115000,0.999,20.796,0.031,20.763,0.067,20.714,0.046,115000,1.0,20.248,0.043,20.28,0.102,20.233,0.087,115000,0.999,19.882,0.063,19.831,0.116,19.903,0.072,115000,11.105
b'PSO J023724.321+145351.578',b'125870393511347897',39.3513583333,14.8976222222,0.163,0.163,2,0.0676604686935,1600,78,302067712,36,b'',b'',,,55477.6007639,0,0,1,1,0,0,,,,,,,,0,1.0,21.439,0.163,20.575,0.173,20.936,0.163,16777496,0.766,21.981,0.251,,,23.021,0.251,4120,,,,,,,,0,,,,,,,,0,11.108
b'PSO J023729.937+150016.163',b'126000393749325696',39.3747416667,15.0044888889,0.001,0.001,2,0.601558318922,1600,78,1343750144,160,b'02 37 29.938',b'+15 00 16.16',0.001,0.001,56063.4987268,1,0,2,0,0,0,,,,,,,,114720,0.719,19.405,0.0,,,19.301,0.073,16797752,,,,,,,,16416,,,,,,,,16416,,,,,,,,16416,11.109
b'PSO J023724.829+145405.133',b'125880393534582224',39.3534833333,14.9013805556,0.004,0.009,49,0.0301270857734,1600,78,503635968,60,b'02 37 24.830',b'+14 54 05.13',0.001,0.001,55999.2675694,5,8,7,13,11,10,1.0,17.474,0.006,17.545,0.005,17.488,0.005,115000,0.999,16.872,0.004,16.924,0.008,16.87,0.008,115000,0.999,16.609,0.002,16.672,0.002,16.606,0.003,115000,0.999,16.494,0.003,16.553,0.003,16.493,0.005,115000,0.999,16.399,0.005,16.449,0.005,16.397,0.005,115000,11.109
b'PSO J023622.436+150903.322',b'126180390934601621',39.0935208333,15.1508944444,0.016,0.016,46,0.0699601323064,1600,79,436527104,52,b'02 36 22.436',b'+15 09 03.32',0.001,0.001,56087.0901389,5,4,6,20,12,4,0.999,22.102,0.117,22.015,0.24,22.36,0.229,115000,1.0,21.16,0.047,21.22,0.053,21.136,0.05,115000,0.999,20.807,0.033,20.956,0.051,20.935,0.065,115000,0.999,20.52,0.038,20.665,0.094,20.634,0.085,115000,0.999,20.253,0.029,20.331,0.065,20.286,0.154,115000,11.11
b'PSO J023724.880+145405.977',b'125880393535822691',39.3536666667,14.9016611111,0.04,0.04,2,0.705318882787,1600,78,268959744,32,b'',b'',,,56692.317662,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.28,19.268,0.044,,,22.151,0.044,4120,0.79,19.796,0.08,19.887,0.088,19.832,0.08,4120,,,,,,,,0,11.111
b'PSO J023705.085+150909.006',b'126180392711943443',39.2712291667,15.1524694444,0.019,0.019,2,0.284333918508,1600,78,268513280,32,b'',b'',,,56712.2241667,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.689,21.659,0.188,21.219,0.138,21.042,0.188,16781328,,,,,,,,0,0.998,16.183,0.011,16.514,0.021,16.402,0.011,24,11.114
b'PSO J023729.948+150017.649',b'126000393747636380',39.3747916667,15.0048583333,0.086,0.086,4,0.522237074116,1600,78,436363264,52,b'02 37 29.943',b'+15 00 17.66',0.001,0.001,56431.7330556,4,0,0,2,2,0,,,,,,,,16416,,,,,,,,114720,0.998,21.53,0.18,21.3,0.172,21.143,0.212,115000,0.998,21.123,0.435,,,21.051,0.484,115000,,,,,,,,114720,11.114
b'PSO J023621.620+150857.354',b'126170390900799693',39.0901125,15.1492388889,0.014,0.017,56,0.763816507313,1600,79,444915712,53,b'02 36 21.621',b'+15 08 57.35',0.001,0.001,56139.736088,5,7,7,20,16,6,0.999,21.758,0.112,20.974,0.098,21.093,0.078,16892216,0.999,21.049,0.13,20.196,0.057,20.274,0.095,16892216,1.0,20.348,0.058,19.746,0.043,19.779,0.033,16892216,1.0,20.235,0.048,19.462,0.039,19.515,0.034,16892216,0.999,19.728,0.107,19.365,0.146,19.326,0.132,16892216,11.118
b'PSO J023711.185+150815.182',b'126160392965415669',39.2966083333,15.13755,0.04,0.04,2,0.038449690713,1600,78,277348352,33,b'',b'',,,55508.2976389,0,2,0,0,0,0,0.705,19.681,0.188,19.581,0.134,19.339,0.063,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.12
b'PSO J023615.470+150758.038',b'126150390644639944',39.0644958333,15.1327555556,0.081,0.064,16,0.470403066343,1600,79,436527104,52,b'02 36 15.476',b'+15 07 58.03',0.001,0.001,56305.1671875,3,1,4,10,0,1,0.984,21.965,0.189,22.093,0.316,22.153,0.189,16696,0.998,21.782,0.053,21.509,0.01,21.408,0.032,115000,0.999,21.346,0.091,21.022,0.122,21.055,0.166,115000,,,,,,,,114720,0.997,20.296,0.147,20.221,0.231,20.124,0.147,16696,11.123
b'PSO J023724.965+145406.748',b'125880393539642877',39.354025,14.901875,0.141,0.141,2,0.00505600031936,1600,78,268959744,32,b'',b'',,,55933.85625,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.693,21.801,0.216,,,21.782,0.216,4120,0.787,20.768,0.186,21.402,0.312,21.386,0.186,4120,,,,,,,,0,11.123
b'PSO J023634.490+144822.435',b'125760391437727968',39.1437083333,14.8062333333,0.16,0.16,3,0.829726568265,1600,79,268959744,32,b'',b'',,,56677.5566204,0,0,0,2,1,0,,,,,,,,0,,,,,,,,0,0.695,21.404,0.066,,,22.307,0.786,4120,0.726,21.592,0.3,,,22.237,0.3,4120,,,,,,,,0,11.126
b'PSO J023730.025+150014.151',b'126000393750655114',39.3751083333,15.0039305556,0.024,0.024,2,0.464105122224,1600,78,277348352,33,b'',b'',,,55477.571169,0,2,0,0,0,0,0.664,18.996,0.044,,,18.703,0.061,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.127
b'PSO J023617.776+145007.638',b'125800390740583029',39.0740666667,14.8354555556,0.174,0.174,2,0.160753539913,1600,79,268959744,32,b'',b'',,,55889.2807292,0,2,0,0,0,0,0.628,21.939,0.164,,,22.05,0.218,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.128
b'PSO J023647.241+151021.408',b'126200391968467656',39.1969083333,15.1726111111,0.042,0.042,3,0.591702399395,1600,79,310452224,37,b'',b'',,,56207.0908333,0,0,0,2,0,1,,,,,,,,0,,,,,,,,0,0.999,20.356,0.073,17.408,0.0,19.194,0.046,16777496,,,,,,,,0,0.999,19.95,0.14,19.044,0.146,19.297,0.14,16777496,11.128
b'PSO J023558.039+145910.406',b'125980389920244049',38.9918666667,14.9861972222,0.103,0.103,2,0.762510879675,1600,79,302067712,36,b'',b'',,,55477.5897801,0,0,1,1,0,0,,,,,,,,0,0.976,21.14,0.102,20.087,0.066,20.242,0.102,16777496,0.538,21.665,0.306,,,21.956,0.306,4120,,,,,,,,0,,,,,,,,0,11.129
b'PSO J023634.162+151007.443',b'126200391423443006',39.1423791667,15.1687055556,0.009,0.004,51,0.0203533973734,1600,79,436527104,52,b'02 36 34.162',b'+15 10 07.44',0.001,0.001,56229.4018866,5,2,8,20,11,10,0.999,22.131,0.251,22.306,0.258,22.102,0.0,115000,0.999,20.882,0.042,21.023,0.042,20.955,0.029,115000,0.999,19.369,0.009,19.471,0.013,19.373,0.011,115000,0.999,18.657,0.011,18.753,0.02,18.662,0.018,115000,1.0,18.306,0.016,18.351,0.031,18.265,0.023,115000,11.131
b'PSO J023707.955+150847.026',b'126170392831326178',39.2832083333,15.1463777778,0.027,0.016,39,0.636747701687,1600,78,436527104,52,b'02 37 07.956',b'+15 08 47.03',0.001,0.001,56052.9324537,5,0,2,14,13,10,,,,,,,,114720,0.998,21.972,0.18,,,24.295,0.18,115000,0.999,20.938,0.03,20.988,0.062,21.005,0.082,115000,0.999,20.065,0.05,20.226,0.138,20.254,0.109,115000,0.999,19.668,0.033,19.702,0.088,19.598,0.086,115000,11.132
b'PSO J023647.548+151021.530',b'126200391980827678',39.1981666667,15.1726194444,0.009,0.01,61,0.0788381510217,1600,79,444915712,53,b'02 36 47.548',b'+15 10 21.53',0.001,0.001,55911.7902893,5,9,8,16,13,15,0.999,21.085,0.148,20.406,0.183,20.032,0.087,16892216,1.0,20.312,0.048,19.558,0.007,19.782,0.058,16892216,0.999,19.721,0.024,19.122,0.044,19.154,0.024,16892216,0.999,19.387,0.04,18.696,0.039,18.765,0.043,16892216,0.999,19.047,0.045,18.173,0.026,18.359,0.025,16892216,11.134
b'PSO J023558.024+145932.915',b'125990389917491451',38.9917875,14.9924361111,0.013,0.013,55,0.116151991408,1600,79,444915712,53,b'02 35 58.025',b'+14 59 32.92',0.001,0.001,56065.2193171,5,0,8,18,16,13,,,,,,,,114720,0.999,21.027,0.096,20.353,0.061,20.434,0.079,16892216,0.999,20.229,0.056,19.559,0.034,19.561,0.04,16892216,0.999,19.94,0.01,19.156,0.041,19.267,0.028,16892216,0.999,19.71,0.045,19.1,0.051,19.141,0.043,16892216,11.137
b'PSO J023632.401+151001.709',b'126200391350061065',39.1350416667,15.1671166667,0.018,0.018,2,0.884052737508,1600,79,302067712,36,b'',b'',,,55889.3801042,0,0,2,0,0,0,,,,,,,,0,0.999,21.825,0.184,,,22.941,0.184,536,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.138
b'PSO J023724.780+150431.257',b'126090393532131018',39.353275,15.0753111111,0.022,0.022,2,0.969326088176,1600,78,310456320,37,b'',b'',,,55897.2589352,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.06,19.454,0.084,18.838,0.0,18.912,0.0,16777752,,,,,,,,0,,,,,,,,0,11.139
b'PSO J023645.349+151023.509',b'126200391888718293',39.1889875,15.1731694444,0.048,0.04,13,0.748177661326,1600,79,444915712,53,b'02 36 45.346',b'+15 10 23.76',0.001,0.001,55892.3051157,3,1,2,6,3,1,0.997,22.011,0.139,20.844,0.12,21.154,0.139,16793912,0.999,21.487,0.166,20.409,0.128,20.678,0.083,16892216,0.999,20.913,0.038,19.897,0.02,20.152,0.074,16892216,0.985,20.137,0.006,19.299,0.083,19.437,0.041,16892216,0.999,19.876,0.167,18.616,0.142,19.119,0.167,16793912,11.14
b'PSO J023602.825+150413.172',b'126080390117834850',39.011775,15.070325,0.161,0.161,2,0.706257022644,1600,79,268959744,32,b'',b'',,,55653.9732986,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.667,20.85,0.389,,,20.837,0.178,4120,,,,,,,,0,11.14
b'PSO J023724.808+150430.671',b'126090393534600764',39.3533958333,15.0751472222,0.023,0.023,2,0.605323360865,1600,78,310456320,37,b'',b'',,,55897.2843981,0,0,2,0,0,0,,,,,,,,0,0.147,19.636,0.049,19.26,0.076,19.167,0.038,16777752,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.141
b'PSO J023719.047+150632.393',b'126130393293111190',39.3293625,15.1089972222,0.064,0.064,3,0.282022642234,1600,78,277348352,33,b'',b'',,,55602.2926736,0,1,0,2,0,0,0.617,21.392,0.201,20.491,0.132,20.564,0.201,16781336,,,,,,,,0,0.766,20.167,0.06,18.977,0.072,19.048,0.165,16781336,,,,,,,,0,,,,,,,,0,11.142
b'PSO J023632.404+144828.553',b'125770391348330083',39.1350166667,14.8079305556,0.029,0.029,2,0.753909219759,1600,79,268959744,32,b'',b'',,,55568.3481829,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.685,17.562,0.0,17.362,0.0,17.715,0.0,16781336,11.144
b'PSO J023704.203+144913.119',b'125780392676084837',39.2675166667,14.8203111111,0.143,0.143,2,0.31748360425,1600,78,268959744,32,b'',b'',,,56335.9528125,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.766,21.627,0.0,,,21.826,0.209,4120,,,,,,,,0,11.146
b'PSO J023622.647+150907.295',b'126180390943572765',39.0943625,15.1520277778,0.122,0.122,2,0.796072133627,1600,79,268959744,32,b'',b'',,,55481.5702893,0,0,2,0,0,0,,,,,,,,0,0.671,20.948,0.346,,,21.053,0.069,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,11.147
b'PSO J023716.606+150710.658',b'126140393191564009',39.3192291667,15.1195972222,0.045,0.043,13,0.796213418056,1600,78,444915712,53,b'02 37 16.601',b'+15 07 10.60',0.001,0.001,56216.5481366,4,0,0,10,3,0,,,,,,,,16416,,,,,,,,114720,0.999,21.668,0.059,21.347,0.106,21.292,0.095,16892216,0.998,21.099,0.075,,,21.199,0.28,115000,,,,,,,,114720,11.147
b'PSO J023632.513+144828.066',b'125760391354689870',39.1354833333,14.8077527778,0.012,0.004,52,0.995607793327,1600,79,503635968,60,b'02 36 32.513',b'+14 48 28.07',0.001,0.001,55981.8377315,10,12,8,12,11,9,1.0,16.192,0.003,16.257,0.003,16.194,0.002,115000,0.999,14.991,0.002,15.056,0.003,14.991,0.003,115000,0.999,14.414,0.002,14.494,0.011,14.411,0.004,115000,0.999,14.159,0.005,14.196,0.003,14.151,0.004,115000,0.999,13.964,0.003,13.984,0.004,13.971,0.001,115000,11.148
